resource,functionName,action,userId,ipAddress,userAgent,message,httpMethod,urlPath,timestamp,duration,status,severity,anomalyScore,responseStatus,details
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (515ms),GET,/dashboard,2026-06-13T20:08:12.393Z,515,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (381ms),GET,/dashboard,2026-06-13T20:08:12.958Z,381,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (495ms),GET,/dashboard,2026-06-13T20:08:13.646Z,495,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (3582ms),GET,/dashboard,2026-06-13T20:08:13.895Z,3582,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (17357ms),POST,/api/analyze,2026-06-13T20:08:32.408Z,17357,SUCCESS,TRAINING,0,,
Auth,getUser,READ,4505fd8f-606a-4257-b661-edb2f7dd74f6,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (66ms),GET,/,2026-06-14T09:10:47.147Z,66,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,4505fd8f-606a-4257-b661-edb2f7dd74f6,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (72ms),GET,/dashboard,2026-06-14T09:10:47.209Z,72,SUCCESS,TRAINING,0,,
Home,doRender,READ,4505fd8f-606a-4257-b661-edb2f7dd74f6,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Home via doRender recorded for baseline (1239ms),GET,/,2026-06-14T09:10:48.318Z,1239,SUCCESS,TRAINING,0,,
Auth,login,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via login recorded for baseline (438ms),POST,/login,2026-06-14T09:10:58.611Z,438,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,,,,[TRAINING] READ on Dashboard via doRender recorded for baseline (695ms),GET,/dashboard,2026-06-14T09:10:59.470Z,695,SUCCESS,TRAINING,0,200,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (290ms),GET,/dashboard,2026-06-14T09:10:59.974Z,290,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (137ms),GET,/dashboard,2026-06-14T09:11:00.230Z,137,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (167ms),GET,/dashboard,2026-06-14T09:11:00.537Z,167,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1206ms),GET,/dashboard,2026-06-14T09:11:00.668Z,1206,SUCCESS,TRAINING,0,,
External_Analyze,ArticleTrendAnalyzer,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on External_Analyze via ArticleTrendAnalyzer recorded for baseline (16835ms),POST,/dashboard,2026-06-14T09:11:18.968Z,16835,SUCCESS,TRAINING,0,200,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (17078ms),POST,/api/analyze,2026-06-14T09:11:19.201Z,17078,SUCCESS,TRAINING,0,,
Article,upsertArticle,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via upsertArticle recorded for baseline (1437ms),POST,/dashboard,2026-06-14T09:20:54.993Z,1437,SUCCESS,TRAINING,0,,
Article,upsertArticle,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on Article via upsertArticle recorded for baseline (1437ms),POST,/dashboard,2026-06-14T09:20:55.178Z,1437,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (161ms),GET,/dashboard,2026-06-14T09:20:55.594Z,161,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (140ms),GET,/dashboard,2026-06-14T09:20:55.872Z,140,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (130ms),GET,/dashboard,2026-06-14T09:20:56.339Z,130,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1045ms),GET,/dashboard,2026-06-14T09:20:56.478Z,1045,SUCCESS,TRAINING,0,,
External_Analyze,ArticleTrendAnalyzer,CREATE,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] CREATE on External_Analyze via ArticleTrendAnalyzer recorded for baseline (20774ms),POST,/dashboard,2026-06-14T09:21:17.856Z,20774,SUCCESS,TRAINING,0,200,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (21040ms),POST,/api/analyze,2026-06-14T09:21:18.116Z,21040,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (17ms),GET,/dashboard,2026-06-14T09:24:10.595Z,17,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (4ms),GET,/dashboard,2026-06-14T09:24:11.141Z,4,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (5ms),GET,/dashboard,2026-06-14T09:24:11.698Z,5,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (3ms),GET,/dashboard,2026-06-14T09:24:11.707Z,3,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (25ms),GET,/dashboard,2026-06-14T09:24:11.716Z,25,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (40268ms),POST,/api/analyze,2026-06-14T09:24:52.616Z,40268,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (10ms),GET,/dashboard,2026-06-14T09:25:23.472Z,10,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (5ms),GET,/dashboard,2026-06-14T09:25:23.865Z,5,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (9ms),GET,/dashboard,2026-06-14T09:25:24.263Z,9,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (4ms),GET,/dashboard,2026-06-14T09:25:24.274Z,4,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (79ms),GET,/dashboard,2026-06-14T09:25:24.332Z,79,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (10743ms),POST,/api/analyze,2026-06-14T09:25:35.651Z,10743,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (250ms),GET,/dashboard,2026-06-14T09:27:21.589Z,250,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (1430ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:27:21.593Z,1430,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (179ms),GET,/dashboard,2026-06-14T09:27:22.343Z,179,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (179ms),GET,/dashboard,2026-06-14T09:27:36.523Z,179,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (566ms),GET,/@saveromdjy/lone-tree-h4esgi,2026-06-14T09:27:36.528Z,566,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (177ms),GET,/dashboard,2026-06-14T09:27:37.219Z,177,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (139ms),GET,/dashboard,2026-06-14T09:27:45.766Z,139,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (161ms),GET,/dashboard,2026-06-14T09:27:46.071Z,161,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (145ms),GET,/dashboard,2026-06-14T09:27:46.377Z,145,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (158ms),GET,/dashboard,2026-06-14T09:27:46.693Z,158,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1206ms),GET,/dashboard,2026-06-14T09:27:46.832Z,1206,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleId,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleId recorded for baseline (263ms),GET,/dashboard,2026-06-14T09:27:50.758Z,263,SUCCESS,TRAINING,0,,
Article,getArticleByUsernameAndSlug,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticleByUsernameAndSlug recorded for baseline (594ms),GET,/@saveromdjy/firebase-an-alternative-nosql-database-backend-service-specialized-in-web-app-and-mobile-app-service-5c1l6f,2026-06-14T09:27:50.762Z,594,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (131ms),GET,/dashboard,2026-06-14T09:27:51.237Z,131,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (19297ms),POST,/api/analyze,2026-06-14T09:28:07.967Z,19297,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (716ms),GET,/dashboard,2026-06-14T09:31:53.736Z,716,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (224ms),GET,/dashboard,2026-06-14T09:31:54.361Z,224,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (154ms),GET,/dashboard,2026-06-14T09:31:54.664Z,154,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (143ms),GET,/dashboard,2026-06-14T09:31:54.946Z,143,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (2089ms),GET,/dashboard,2026-06-14T09:31:55.109Z,2089,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (18935ms),POST,/api/analyze,2026-06-14T09:32:17.906Z,18935,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (4ms),GET,/dashboard,2026-06-14T09:34:21.426Z,4,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (2ms),GET,/dashboard,2026-06-14T09:34:22.564Z,2,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (2ms),GET,/dashboard,2026-06-14T09:34:22.767Z,2,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (2ms),GET,/dashboard,2026-06-14T09:34:22.943Z,2,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1668ms),GET,/dashboard,2026-06-14T09:34:23.090Z,1668,SUCCESS,TRAINING,0,,
Analyze,ArticleTrendAnalyzer,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Analyze via ArticleTrendAnalyzer recorded for baseline (25609ms),POST,/api/analyze,2026-06-14T09:34:49.336Z,25609,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (15761ms),GET,/dashboard,2026-06-14T09:35:54.163Z,15761,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (299ms),GET,/dashboard,2026-06-14T09:35:54.950Z,299,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (184ms),GET,/dashboard,2026-06-14T09:35:55.305Z,184,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (180ms),GET,/dashboard,2026-06-14T09:35:55.659Z,180,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (17415ms),GET,/dashboard,2026-06-14T09:35:55.817Z,17415,SUCCESS,TRAINING,0,,
